"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"50","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_WadiahSavingsAbstract","idx-cor_WadiahSavingsRelatedParties","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WadiahSavingsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WadiahSavingsRelatedParties"
"51","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_CustomersDepositsAbstract","idx-cor_TimeDepositsAbstract","http://www.xbrl.org/2003/arcrole/parent-child","5.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_CustomersDepositsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TimeDepositsAbstract"
"52","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TimeDepositsAbstract","idx-cor_TimeDepositsThirdParties","http://www.xbrl.org/2003/arcrole/parent-child","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TimeDepositsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TimeDepositsThirdParties"
"53","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TimeDepositsAbstract","idx-cor_TimeDepositsRelatedParties","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TimeDepositsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TimeDepositsRelatedParties"
"54","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_CustomersDepositsAbstract","idx-cor_WakalahDepositsAbstract","http://www.xbrl.org/2003/arcrole/parent-child","6.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_CustomersDepositsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WakalahDepositsAbstract"
"55","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_WakalahDepositsAbstract","idx-cor_WakalahDepositsThirdParties","http://www.xbrl.org/2003/arcrole/parent-child","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WakalahDepositsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WakalahDepositsThirdParties"
"56","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_WakalahDepositsAbstract","idx-cor_WakalahDepositsRelatedParties","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WakalahDepositsAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_WakalahDepositsRelatedParties"
"57","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesAbstract","idx-cor_OtherBanksDeposits","http://www.xbrl.org/2003/arcrole/parent-child","5.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_OtherBanksDeposits"
"58","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesAbstract","idx-cor_DerivativePayablesAbstract","http://www.xbrl.org/2003/arcrole/parent-child","7.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DerivativePayablesAbstract"
"59","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_DerivativePayablesAbstract","idx-cor_DerivativePayablesThirdParties","http://www.xbrl.org/2003/arcrole/parent-child","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DerivativePayablesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DerivativePayablesThirdParties"
"60","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_DerivativePayablesAbstract","idx-cor_DerivativePayablesRelatedParties","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DerivativePayablesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DerivativePayablesRelatedParties"
"61","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesAbstract","idx-cor_SecuritiesCompanyPayables","http://www.xbrl.org/2003/arcrole/parent-child","19.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_SecuritiesCompanyPayables"
"62","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesAbstract","idx-cor_EstimatedLossesOnCommitmentsAndContingencies","http://www.xbrl.org/2003/arcrole/parent-child","23.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_EstimatedLossesOnCommitmentsAndContingencies"
"63","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesAbstract","idx-cor_SubordinatedLoansAbstract","http://www.xbrl.org/2003/arcrole/parent-child","29.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_SubordinatedLoansAbstract"
"64","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_SubordinatedLoansAbstract","idx-cor_SubordinatedLoansThirdParties","http://www.xbrl.org/2003/arcrole/parent-child","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_SubordinatedLoansAbstract","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_SubordinatedLoansThirdParties"
