"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"48","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_OtherLiabilities","http://www.xbrl.org/2003/arcrole/summation-item","44.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_OtherLiabilities"
"49","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_TaxAmnestyLiabilities","http://www.xbrl.org/2003/arcrole/summation-item","43.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TaxAmnestyLiabilities"
"50","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesTemporarySyirkahFundsAndEquity","idx-cor_TemporarySyirkahFunds","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesTemporarySyirkahFundsAndEquity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds"
"51","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahCurrentAccountThirdParties","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahCurrentAccountThirdParties"
"52","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahCurrentAccountRelatedParties","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahCurrentAccountRelatedParties"
"53","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahSavingDepositsThirdParties","http://www.xbrl.org/2003/arcrole/summation-item","3.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahSavingDepositsThirdParties"
"54","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahSavingDepositsRelatedParties","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahSavingDepositsRelatedParties"
"55","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahTimeDepositsThirdParties","http://www.xbrl.org/2003/arcrole/summation-item","5.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahTimeDepositsThirdParties"
"56","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahTimeDepositsRelatedParties","http://www.xbrl.org/2003/arcrole/summation-item","6.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahTimeDepositsRelatedParties"
"57","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahCurrentAccount","http://www.xbrl.org/2003/arcrole/summation-item","7.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahCurrentAccount"
"58","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahSavingDepositsUmmat","http://www.xbrl.org/2003/arcrole/summation-item","8.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahSavingDepositsUmmat"
"59","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahTimeDeposits","http://www.xbrl.org/2003/arcrole/summation-item","9.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahTimeDeposits"
"60","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_InterbankMudharabahInvestments","http://www.xbrl.org/2003/arcrole/summation-item","10.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_InterbankMudharabahInvestments"
"61","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_MudharabahSukuk","http://www.xbrl.org/2003/arcrole/summation-item","11.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MudharabahSukuk"
"62","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_TemporarySyirkahFunds","idx-cor_SubordinatedMudharabahSukuk","http://www.xbrl.org/2003/arcrole/summation-item","12.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TemporarySyirkahFunds","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_SubordinatedMudharabahSukuk"
"63","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesTemporarySyirkahFundsAndEquity","idx-cor_AccumulatedTabarrusFunds","http://www.xbrl.org/2003/arcrole/summation-item","3.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesTemporarySyirkahFundsAndEquity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_AccumulatedTabarrusFunds"
"64","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_LiabilitiesTemporarySyirkahFundsAndEquity","idx-cor_Equity","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_LiabilitiesTemporarySyirkahFundsAndEquity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Equity"
"65","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Equity","idx-cor_EquityAttributableToEquityOwnersOfParentEntity","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Equity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_EquityAttributableToEquityOwnersOfParentEntity"
"66","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_EquityAttributableToEquityOwnersOfParentEntity","idx-cor_GeneralAndLegalReserves","http://www.xbrl.org/2003/arcrole/summation-item","16.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_EquityAttributableToEquityOwnersOfParentEntity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_GeneralAndLegalReserves"
"67","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_EquityAttributableToEquityOwnersOfParentEntity","idx-cor_SpecificReserves","http://www.xbrl.org/2003/arcrole/summation-item","17.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_EquityAttributableToEquityOwnersOfParentEntity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_SpecificReserves"
"68","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_EquityAttributableToEquityOwnersOfParentEntity","idx-cor_CommonStocks","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_EquityAttributableToEquityOwnersOfParentEntity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_CommonStocks"
"69","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_EquityAttributableToEquityOwnersOfParentEntity","idx-cor_PreferredStocks","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_EquityAttributableToEquityOwnersOfParentEntity","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_PreferredStocks"
